analytics_avg_percentage_viewed,analytics_avg_view_duration,analytics_avg_view_duration_seconds,analytics_card_clicks,analytics_card_shown,analytics_comments,analytics_ctr,analytics_dislikes,analytics_end_screen_clicks,analytics_end_screen_shown,analytics_engagement_rate,analytics_impressions,analytics_like_rate,analytics_likes,analytics_net_subscribers,analytics_retention_rate,analytics_share_rate,analytics_shares,analytics_subscribers_gained,analytics_subscribers_lost,analytics_unique_viewers,analytics_views,analytics_views_per_impression,analytics_views_per_viewer,analytics_watch_time_hours,artist_name,channel_title,comment_count,days_since_published,difficulty,duration_seconds,duration_text,growth_rate,is_short,like_count,published_at,published_date,published_day_of_week,published_hour,published_is_weekend,published_time,release_date,release_status,song_name,source,support_rate,tags,taiko_id,video_id,video_title,view_count,view_count_diff,view_count_updated
,,,,,,,,,,,,,,,,,,,,,,,,,Eve,Eve,6408,1026,かんたん：3むずかしい：6げきむず：0,,,21659.2,,314769,,,,,,,2024/05/02,リリース,ぼくらの,youtube_api,1.42,"[""アニメ""]",10011143,exOi_zsOHwM,ぼくらの (Bokurano) - Eve Music Video,22222347,,
,,,,,,,,,,,,,,,,,,,,,,,,,ハチワレ（CV：田中誠人）,Release - Topic,0,1286,かんたん：1むずかしい：4げきむず：0,,,7149.3,,99657,,,,,,,2024/04/13,リリース,ひとりごつ,youtube_api,1.08,"[""アニメ""]",10011114,8SoWzkMO1YQ,ひとりごつ,9194063,,
,,,,,,,,,,,,,,,,,,,,,,,,,結束バンド,アニプレックス チャンネル,8466,1087,かんたん：2むずかしい：6げきむず：0,,,25504.5,,300399,,,,,,,2024/05/01,リリース,星座になれたら,youtube_api,1.08,"[""アニメ""]",10011028,fJh5UeiULZs,【LIVE映像】結束バンド「星座になれたら」LIVE at 秀華祭/ 「ぼっち・ざ・ろっく！」劇中曲,27723378,,
,,,,,,,,,,,,,,,,,,,,,,,,,結束バンド,kessoku band - Topic,0,1137,かんたん：2むずかしい：6げきむず：0,,,3657.6,,17204,,,,,,,2024/05/06,リリース,ギターと孤独と蒼い惑星,youtube_api,0.41,"[""アニメ""]",10011005,ajjawsaBhHQ,ギターと孤独と蒼い惑星,4158742,,
,,,,,,,,,,,,,,,,,,,,,,,,,MAISONdes,MAISONdes -メゾン・デ-,14747,1139,かんたん：3むずかしい：5げきむず：0,,,67184.1,,525115,,,,,,,2023/03/19,リリース,トウキョウ・シャンディ・ランデヴ,youtube_api,0.69,"[""アニメ""]",10011002,NFMmSOWPj_k,"【239】[feat. 花譜, ツミキ] トウキョウ・シャンディ・ランデヴ / MAISONdes",76522647,,
,,,,,,,,,,,,,,,,,,,,,,,,,MAHO堂,Release - Topic,0,635,かんたん：3むずかしい：7げきむず：0,,,18523.9,,54403,,,,,,,2024/05/04,リリース,おジャ魔女カーニバル!!,youtube_api,0.46,"[""アニメ""]",10011554,_mN4xKRRUkg,おジャ魔女カーニバル!!,11762668,,
,,,,,,,,,,,,,,,,,,,,,,,,,BE:FIRST,HWASA,20288,62,かんたん：2むずかしい：6げきむず：0,,,1109672.0,,649099,,,,,,,2024/03/22,リリース,Bye-Good-Bye,youtube_api,0.94,"[""ポップス""]",10010635,Qe8fa4b5xNU,화사 (HWASA) - 'Good Goodbye' MV,68799662,,
,,,,,,,,,,,,,,,,,,,,,,,,,After the Rain (そらる×まふまふ),Rica Matsumoto - Topic,0,1372,かんたん：2むずかしい：6げきむず：0,,,1907.6,,13870,,,,,,,2022/06/01,リリース,１・２・３,youtube_api,0.53,"[""アニメ""]",10010647,AqnNLbK9rrc,１・２・３,2617228,,
,,,,,,,,,,,,,,,,,,,,,,,,,MY FIRST STORY×HYDE,Sony Music (Japan),10539,541,かんたん：3むずかしい：5げきむず：0,,,82658.2,,281311,,,,,,,2024/08/04,リリース,夢幻,youtube_api,0.63,"[""アニメ""]",10011597,1a3b7ZpUcn4,MY FIRST STORY × HYDE – “MUGEN” (from Anime “Demon Slayer: Kimetsu no Yaiba”) Official Music Video,44718109,,
,,,,,,,,,,,,,,,,,,,,,,,,,Aimer,Aimer Official YouTube Channel,25151,1465,かんたん：2むずかしい：6げきむず：0,,,192958.0,,1421363,,,,,,,2024/04/22,リリース,残響散歌,youtube_api,0.5,"[""アニメ""]",10010418,tLQLa6lM3Us,Aimer「Zankyosanka」MUSIC VIDEO（Demon Slayer:Kimetsu no Yaiba Entertainment District Arc Theme Song）,282683461,,
,,,,,,,,,,,,,,,,,,,,,,,,,Ado,Ado,16436,1510,かんたん：2むずかしい：6げきむず：0,,,74922.5,,905823,,,,,,,2024/05/02,リリース,阿修羅ちゃん,youtube_api,0.8,"[""ポップス""]",10010347,cyq5-StPISU,【Ado】阿修羅ちゃん,113132961,,
,,,,,,,,,,,,,,,,,,,,,,,,,TK from 凛として時雨,凛として時雨 Official Channel,25124,1972,かんたん：2むずかしい：5げきむず：0,,,40214.8,,1059388,,,,,,,2024/04/11,リリース,unravel,youtube_api,1.34,"[""アニメ""]",10010342,Fve_lHIPa-I,TK from 凛として時雨 『unravel』 Music Video(Full Size),79303621,,
,,,,,,,,,,,,,,,,,,,,,,,,,RADWIMPS,RADWIMPS,112650,3406,かんたん：2むずかしい：7げきむず：0,,,101617.0,,1596505,,,,,,,2024/05/22,リリース,前前前世,youtube_api,0.46,"[""ポップス""]",10010282,PDSkFeMVNFs,RADWIMPS - 前前前世 (movie ver.) [Official Music Video],346107561,,
,,,,,,,,,,,,,,,,,,,,,,,,,Eve,Eve,84349,1852,かんたん：2むずかしい：6げきむず：0,,,239254.5,,3108155,,,,,,,2024/06/05,リリース,廻廻奇譚,youtube_api,0.7,"[""アニメ""]",10010259,1tk1pqwrOys,廻廻奇譚 - Eve MV,443099295,,
,,,,,,,,,,,,,,,,,,,,,,,,,Snow Man,Snow Man,10175,503,かんたん：2むずかしい：6げきむず：0,,,45374.8,,156708,,,,,,,2024/08/20,リリース,BREAKOUT,youtube_api,0.69,"[""ポップス""]",10012459,LBaeKssNPuE,Snow Man「BREAKOUT」Dance Practice,22823537,,
,,,,,,,,,,,,,,,,,,,,,,,,,DISH//,DISH// - Topic,268,2669,かんたん：2むずかしい：5げきむず：8,,,10646.6,,60420,,,,,,,2024/04/28,リリース,猫,youtube_api,0.21,"[""ポップス""]",10010235,1KgAear9rao,猫,28415870,,
,,,,,,,,,,,,,,,,,,,,,,,,,あいみょん,あいみょん,13239,2449,かんたん：1むずかしい：6げきむず：0,,,51529.1,,383208,,,,,,,2024/05/27,リリース,ハルノヒ,youtube_api,0.3,"[""ポップス""]",10010236,pfGI91CFtRg,あいみょん – ハルノヒ【OFFICIAL MUSIC VIDEO】,126194781,,
,,,,,,,,,,,,,,,,,,,,,,,,,米津玄師,Kenshi Yonezu  米津玄師,285679,2849,かんたん：2むずかしい：5げきむず：0,,,334541.7,,3454735,,,,,,,2024/05/12,リリース,Lemon,youtube_api,0.36,"[""ポップス""]",10010202,SX_ViT4Ra7k,米津玄師  Kenshi Yonezu  - Lemon,953109198,,
,,,,,,,,,,,,,,,,,,,,,,,,,黒うさ,WhiteFlame official,26838,4032,かんたん：3むずかしい：6げきむず：9,,,19247.1,,576767,,,,,,,2021/09/10,リリース,千本桜,youtube_api,0.74,"[""ボカロ""]",10010218,shs0rAiwsGQ,「ＭＶ」　千本桜　WhiteFlame feat 初音ミク,77604375,,
,,,,,,,,,,,,,,,,,,,,,,,,,Ado,Ado,239360,1880,かんたん：4むずかしい：7げきむず：0,,,211566.0,,3611463,,,,,,,2021/08/05,リリース,うっせぇわ,youtube_api,0.91,"[""ポップス""]",10010252,Qp3b-RXtz4w,【Ado】うっせぇわ,397744026,,
,,,,,,,,,,,,,,,,,,,,,,,,,YOASOBI,Ayase / YOASOBI,15216,1627,かんたん：3むずかしい：6げきむず：0,,,62213.5,,685101,,,,,,,2024/04/18,リリース,三原色,youtube_api,0.68,"[""ポップス""]",10010264,nhOhFOoURnE,YOASOBI「三原色」Official Music Video,101221328,,
,,,,,,,,,,,,,,,,,,,,,,,,,FloweR,Chinozo,84525,2073,かんたん：3むずかしい：5げきむず：8,,,72219.3,,1358369,,,,,,,2021/09/08,リリース,グッバイ宣言,youtube_api,0.91,"[""ボカロ""]",10010265,dHXC_ahjtEE,Chinozo 'グッバイ宣言' feat.FloweR,149710565,,
,,,,,,,,,,,,,,,,,,,,,,,,,back number,back number,41593,1947,かんたん：2むずかしい：5げきむず：0,,,145844.1,,1154337,,,,,,,2024/04/26,リリース,水平線,youtube_api,0.41,"[""ポップス""]",10010276,iqEr3P78fz8,back number - 水平線,283958536,,
,,,,,,,,,,,,,,,,,,,,,,,,,ゴールデンボンバー,ゴールデンボンバー公式,10009,2104,かんたん：2むずかしい：5げきむず：7,,,11808.1,,213081,,,,,,,2024/06/11,リリース,女々しくて,youtube_api,0.86,"[""ポップス""]",10010280,BC9P3DSZu0A,ゴールデンボンバー「女々しくて」MV,24844233,,
,,,,,,,,,,,,,,,,,,,,,,,,,ツミキ,ツミキ / NOMELON NOLEMON,13675,1655,かんたん：2むずかしい：6げきむず：0,,,43552.8,,683056,,,,,,,2024/04/25,リリース,フォニイ,youtube_api,0.95,"[""ボカロ""]",10010287,9QLT1Aw_45s,フォニイ / phony - kafu [オリジナル],72079894,,
,,,,,,,,,,,,,,,,,,,,,,,,,すとぷり,すとぷりちゃんねる,29948,2389,かんたん：3むずかしい：5げきむず：0,,,12158.9,,323782,,,,,,,2024/03/02,リリース,おかえりらぶっ！,youtube_api,1.11,"[""ポップス""]",10010291,c3DazWbrI_Q,【MV】おかえりらぶっ！／すとぷり【HoneyWorks】,29047616,,
,,,,,,,,,,,,,,,,,,,,,,,,,Ado,Ado,44554,1766,かんたん：2むずかしい：5げきむず：0,,,116333.6,,1356522,,,,,,,2024/04/21,リリース,ギラギラ,youtube_api,0.66,"[""ポップス""]",10010292,sOiMD45QGLs,【Ado】ギラギラ,205445200,,
,,,,,,,,,,,,,,,,,,,,,,,,,水野あつ,水野あつ,12796,1608,かんたん：2むずかしい：4げきむず：0,,,17991.6,,390590,,,,,,,2021/10/16,リリース,生きる feat. 可不,youtube_api,1.35,"[""ボカロ""]",10010296,91R2hdV_-aQ,生きる  feat. 可不 - 水野あつ,28930525,,
,,,,,,,,,,,,,,,,,,,,,,,,,syudou,syudou,12375,1760,かんたん：3むずかしい：7げきむず：0,,,24098.8,,435014,,,,,,,2024/05/21,リリース,キュートなカノジョ,youtube_api,1.03,"[""ボカロ""]",10010303,oFmup8lxUHw,【可不】キュートなカノジョ【syudou】,42413838,,
,,,,,,,,,,,,,,,,,,,,,,,,,sasakure.‌UK,プロジェクトセカイ カラフルステージ! feat. 初音ミク,4543,1145,かんたん：4むずかしい：6げきむず：9,,,10076.8,,220606,,,,,,,2023/12/27,リリース,トンデモワンダーズ,youtube_api,1.91,"[""ボカロ""]",10010315,ZfVWqos23xs,トンデモワンダーズ / ワンダーランズ×ショウタイム × KAITO,11537909,,
,,,,,,,,,,,,,,,,,,,,,,,,,Saucy Dog,Saucy Dog,9355,1579,かんたん：2むずかしい：5げきむず：0,,,81628.7,,628045,,,,,,,2024/05/31,リリース,シンデレラボーイ,youtube_api,0.49,"[""ポップス""]",10010317,IVbY5edMfCA,Saucy Dog「シンデレラボーイ」Music Video ＜5th Mini Album「レイジーサンデー」2021.8.25 Release＞,128891655,,
,,,,,,,,,,,,,,,,,,,,,,,,,みきとP,みきとP mikitoP OFFICIAL,25276,2849,かんたん：4むずかしい：6げきむず：0,,,30913.7,,637999,,,,,,,2024/04/12,リリース,ロキ,youtube_api,0.72,"[""ボカロ""]",10010327,Xg-qfsKN2_E,みきとP 『 ロキ 』 MV,88073112,,
,,,,,,,,,,,,,,,,,,,,,,,,,DECO*27,DECO*27,21052,3056,かんたん：4むずかしい：6げきむず：8,,,26277.2,,594109,,,,,,,2022/01/09,リリース,ヒバナ,youtube_api,0.74,"[""ボカロ""]",10010386,hxSg2Ioz3LM,DECO*27 - ヒバナ feat. 初音ミク,80303060,,
,,,,,,,,,,,,,,,,,,,,,,,,,DECO*27,DECO*27,12756,3630,かんたん：2むずかしい：7げきむず：0,,,14970.9,,468951,,,,,,,2024/05/15,リリース,ゴーストルール feat. 初音ミク,youtube_api,0.86,"[""ボカロ""]",10010389,KushW6zvazM,DECO*27 - ゴーストルール feat. 初音ミク,54344229,,
,,,,,,,,,,,,,,,,,,,,,,,,,Reol,Reol,18168,1967,かんたん：2むずかしい：5げきむず：0,,,40911.7,,773340,,,,,,,2024/04/08,リリース,第六感,youtube_api,0.96,"[""ポップス""]",10010390,Ue6VQTcKPQo,Reol - '第六感 / THE SIXTH SENSE' Music Video,80473238,,
,,,,,,,,,,,,,,,,,,,,,,,,,ピノキオピー,ピノキオピー PINOCCHIOP OFFICIAL CHANNEL,15938,1551,かんたん：3むずかしい：5げきむず：0,,,56638.4,,843411,,,,,,,2022/01/02,リリース,神っぽいな feat. 初音ミク,youtube_api,0.96,"[""ボカロ""]",10010399,EHBFKhLUVig,ピノキオピー - 神っぽいな feat. 初音ミク / God-ish,87846186,,
,,,,,,,,,,,,,,,,,,,,,,,,,Vaundy,NHK MUSIC,0,1,かんたん：1むずかしい：5げきむず：0,,,4459.0,,302,,,,,,,2024/04/10,リリース,踊り子,youtube_api,6.77,"[""ポップス""]",10010414,u-Rk1-rkhLE,【#NHK紅白】アーカイブ限定公開｜ 踊り子 ／ Vaundy（第75回）｜紅白歌合戦｜NHK,4459,,
,,,,,,,,,,,,,,,,,,,,,,,,,優里,優里 Official YouTube Channel,7281,1489,かんたん：2むずかしい：6げきむず：0,,,45748.0,,414426,,,,,,,2024/04/21,リリース,ベテルギウス,youtube_api,0.61,"[""ポップス""]",10010453,cbqvxDTLMps,優里『ベテルギウス』Official Music Video,68118779,,
,,,,,,,,,,,,,,,,,,,,,,,,,ずっと真夜中でいいのに。,ずっと真夜中でいいのに。 ZUTOMAYO,31703,2752,かんたん：3むずかしい：6げきむず：0,,,54410.5,,1153016,,,,,,,2024/04/15,リリース,秒針を噛む,youtube_api,0.77,"[""ポップス""]",10010471,GJI4Gv7NbmE,ずっと真夜中でいいのに。『秒針を噛む』MV (ZUTOMAYO – Byoushinwo Kamu),149737596,,
,,,,,,,,,,,,,,,,,,,,,,,,,milet×Aimer×幾田りら,THE FIRST TAKE,15925,1460,かんたん：2むずかしい：5げきむず：0,,,49684.9,,687985,,,,,,,2024/05/10,リリース,おもかげ,youtube_api,0.95,"[""ポップス""]",10010502,Z2Z9V-4DMGw,milet×Aimer×幾田りら - おもかげ (produced by Vaundy) / THE FIRST TAKE,72539885,,
,,,,,,,,,,,,,,,,,,,,,,,,,かいりきベア,かいりきベア／Kairiki bear,10720,1934,かんたん：2むずかしい：6げきむず：8,,,24233.9,,451861,,,,,,,2024/04/19,リリース,ダーリンダンス feat.初音ミク,youtube_api,0.96,"[""ボカロ""]",10010520,Rkrm5foi188,【公式】 ダーリンダンス／かいりきベア feat.初音ミク,46868345,,
,,,,,,,,,,,,,,,,,,,,,,,,,みきとP,プロジェクトセカイ カラフルステージ! feat. 初音ミク,2763,1247,かんたん：2むずかしい：5げきむず：0,,,7507.9,,146629,,,,,,,2022/04/03,リリース,少女レイ feat. 初音ミク,youtube_api,1.57,"[""ボカロ""]",10010523,3VT85q-E-UU,少女レイ / MORE MORE JUMP！ × 初音ミク,9362299,,
,,,,,,,,,,,,,,,,,,,,,,,,,ピノキオピー,ピノキオピー PINOCCHIOP OFFICIAL CHANNEL,6683,1390,かんたん：3むずかしい：6げきむず：0,,,26292.9,,422146,,,,,,,2024/02/11,リリース,魔法少女とチョコレゐト feat. 初音ミク,youtube_api,1.16,"[""ボカロ""]",10010548,T2kS1gAbxhc,ピノキオピー - 魔法少女とチョコレゐト feat. 初音ミク / Magical Girl and Chocolate,36547121,,
,,,,,,,,,,,,,,,,,,,,,,,,,ヨルシカ,ヨルシカ / n-buna Official,25118,1802,かんたん：2むずかしい：5げきむず：0,,,67264.9,,816925,,,,,,,2024/04/24,リリース,春泥棒,youtube_api,0.67,"[""ポップス""]",10010555,Sw1Flgub9s8,ヨルシカ - 春泥棒（OFFICIAL VIDEO）,121211379,,
,,,,,,,,,,,,,,,,,,,,,,,,,164 feat.GUMI,164,18613,4053,かんたん：4むずかしい：7げきむず：0,,,14637.2,,506426,,,,,,,2024/01/17,リリース,天ノ弱 feat.GUMI,youtube_api,0.85,"[""ボカロ""]",10010560,2-zPY0vrpjQ,天ノ弱／164 feat.GUMI（公式),59324550,,
,,,,,,,,,,,,,,,,,,,,,,,,,DECO*27,DECO*27,14407,2524,かんたん：3むずかしい：7げきむず：0,,,21674.8,,480999,,,,,,,2024/02/25,リリース,乙女解剖 feat. 初音ミク,youtube_api,0.88,"[""ボカロ""]",10010561,7zwCIz-Ohn4,DECO*27 - 乙女解剖 feat. 初音ミク,54707169,,
,,,,,,,,,,,,,,,,,,,,,,,,,いれいす,いれいす【公式】,2944,69,かんたん：2むずかしい：6げきむず：0,,,15873.7,,21715,,,,,,,2024/07/12,リリース,恋の約束,youtube_api,1.98,"[""ポップス""]",10010591,37Ygo1fj43A,【MV】恋の約束 -2025 ver.- / いれいす,1095287,,
,,,,,,,,,,,,,,,,,,,,,,,,,SEKAI NO OWARI,SEKAI NO OWARI,45675,1328,かんたん：3むずかしい：7げきむず：9,,,179028.5,,1531896,,,,,,,2024/01/20,リリース,Habit,youtube_api,0.64,"[""ポップス""]",10010631,8OZDgBmehbA,SEKAI NO OWARI「Habit」,237749821,,
,,,,,,,,,,,,,,,,,,,,,,,,,なにわ男子,ChanMyae MgCho,1092,305,かんたん：2むずかしい：6げきむず：0,,,32986.5,,44736,,,,,,,2024/06/03,リリース,The Answer,youtube_api,0.44,"[""ポップス""]",10010633,ZQM7Iy9paj8,THE ANSWER - ChanMyae MgCho (OFFICIAL MUSIC VIDEO),10060892,,
,,,,,,,,,,,,,,,,,,,,,,,,,Official髭男dism,Official髭男dism,35088,2279,かんたん：2むずかしい：5げきむず：0,,,90899.5,,797433,,,,,,,2024/04/18,リリース,イエスタデイ,youtube_api,0.38,"[""ポップス""]",10010640,DuMqFknYHBs,Official髭男dism - イエスタデイ［Official Video］,207159931,,
,,,,,,,,,,,,,,,,,,,,,,,,,Snow Man,Snow Man,333108,2183,かんたん：2むずかしい：6げきむず：0,,,56161.2,,0,,,,,,,2024/04/29,リリース,D.D.,youtube_api,0.0,"[""ポップス""]",10010652,rSD7jb4Xjq8,Snow Man「D.D.」MV (YouTube ver.),122599802,,
,,,,,,,,,,,,,,,,,,,,,,,,,WANIMA,pizzaofdeathofficial,27900,3427,かんたん：3むずかしい：5げきむず：0,,,57825.9,,701833,,,,,,,2023/12/03,リリース,ともに,youtube_api,0.35,"[""ポップス""]",10010655,qag4ewos4TE,WANIMA - ともに (OFFICIAL VIDEO),198169368,,
,,,,,,,,,,,,,,,,,,,,,,,,,Whiteberry,MUSIC Liverary,3866,1618,かんたん：3むずかしい：5げきむず：7,,,10807.4,,93781,,,,,,,2022/06/17,リリース,夏祭り,youtube_api,0.54,"[""ポップス""]",10010664,AZRR01YOKcM,Whiteberry「夏祭り」MUSIC VIDEO,17486353,,
,,,,,,,,,,,,,,,,,,,,,,,,,Kanaria,Kanaria,13673,1324,かんたん：3むずかしい：5げきむず：8,,,42243.2,,557385,,,,,,,2022/07/09,リリース,酔いどれ知らず feat.GUMI,youtube_api,1.0,"[""ボカロ""]",10010687,vB8sxY_PJ_w,【GUMI】酔いどれ知らず【Kanaria】,55930051,,
,,,,,,,,,,,,,,,,,,,,,,,,,なにわ男子,なにわ男子,6121,1242,かんたん：3むずかしい：5げきむず：0,,,21383.7,,0,,,,,,,2024/04/15,リリース,ダイヤモンドスマイル,youtube_api,0.0,"[""ポップス""]",10010706,uQx7Lmb-dcg,なにわ男子 - ダイヤモンドスマイル [Music Video Dance ver.],26558543,,
,,,,,,,,,,,,,,,,,,,,,,,,,v4 flower,かいりきベア／Kairiki bear,18973,2693,かんたん：3むずかしい：7げきむず：0,,,26312.8,,590531,,,,,,,2024/04/30,リリース,ベノム,youtube_api,0.83,"[""ボカロ""]",10010760,oRJBwaZ59fQ,【公式】 ベノム／かいりきベア feat.flower,70860375,,
,,,,,,,,,,,,,,,,,,,,,,,,,ヨルシカ,ヨルシカ / n-buna Official,30484,2447,かんたん：2むずかしい：6げきむず：8,,,83521.3,,1288368,,,,,,,2024/07/07,リリース,だから僕は音楽を辞めた,youtube_api,0.63,"[""ポップス""]",10010768,KTZ-y85Erus,ヨルシカ - だから僕は音楽を辞めた (Music Video),204376686,,
,,,,,,,,,,,,,,,,,,,,,,,,,Mr.Children,Hanabi Tyra,3,1,かんたん：3むずかしい：5げきむず：0,,,402.0,,27,,,,,,,2024/04/17,リリース,HANABI,youtube_api,6.72,"[""ポップス""]",10010773,HSQ0vAouEAY,23 KILLS HANABI NEW BROKEN BUFFED BUILD IS FINALLY HERE!!😱💀 ( PLS ABÚSE THIS NEW BUILD! ) - MLBB,402,,
,,,,,,,,,,,,,,,,,,,,,,,,,wowaka,ヒトリエ / wowaka,17930,3038,かんたん：3むずかしい：7げきむず：9,,,23729.5,,524952,,,,,,,2024/07/21,リリース,アンノウン・マザーグース,youtube_api,0.73,"[""ボカロ""]",10010793,P_CSdxSGfaA,wowaka 『アンノウン・マザーグース』feat. 初音ミク / wowaka - Unknown Mother-Goose (Official Video) ft. Hatsune Miku,72090288,,
,,,,,,,,,,,,,,,,,,,,,,,,,ポルノグラフィティ,ポルノグラフィティ Official YouTube Channel,4412,1565,かんたん：2むずかしい：5げきむず：0,,,22756.0,,273082,,,,,,,2023/12/19,リリース,サウダージ,youtube_api,0.77,"[""ポップス""]",10010901,lzsB4eKPdJI,ポルノグラフィティ『サウダージ』MUSIC VIDEO,35613087,,
,,,,,,,,,,,,,,,,,,,,,,,,,稲葉曇,稲葉曇,21571,1979,かんたん：3むずかしい：6げきむず：0,,,44796.4,,1178330,,,,,,,2024/05/07,リリース,ラグトレイン,youtube_api,1.33,"[""ボカロ""]",10010909,UnIhRpIT7nc,稲葉曇『ラグトレイン』Vo. 歌愛ユキ,88652149,,
,,,,,,,,,,,,,,,,,,,,,,,,,フォーエイト48,フォーエイト48,3863,1272,かんたん：3むずかしい：6げきむず：0,,,5952.1,,70394,,,,,,,2024/06/12,リリース,ロミエット,youtube_api,0.93,"[""ポップス""]",10010912,YpmTtHftd9k,【MV】フォーエイト48 -ロミエット (Official Music Video)/Lyric DECO*27,7571040,,
,,,,,,,,,,,,,,,,,,,,,,,,,なにわ男子,なにわ男子,7717,1146,かんたん：3むずかしい：5げきむず：0,,,11837.8,,0,,,,,,,2023/12/24,リリース,ハッピーサプライズ,youtube_api,0.0,"[""ポップス""]",10010999,90FhT0I0g7w,なにわ男子 - ハッピーサプライズ [Official Music Video] YouTube ver.,13566141,,
,,,,,,,,,,,,,,,,,,,,,,,,,MY FIRST STORY,MY FIRST STORY,5689,1616,かんたん：2むずかしい：5げきむず：0,,,41009.8,,389798,,,,,,,2024/04/14,リリース,I'm a mess,youtube_api,0.59,"[""ポップス""]",10011072,ma4lm5eAdvg,MY FIRST STORY - I'm a mess (Audio),66271802,,
,,,,,,,,,,,,,,,,,,,,,,,,,yama,yama,28520,2070,かんたん：2むずかしい：5げきむず：0,,,88504.2,,1421594,,,,,,,2024/04/13,リリース,春を告げる,youtube_api,0.78,"[""ポップス""]",10011101,DC6JppqHkaM,yama - 春を告げる (Official Video),183203631,,
,,,,,,,,,,,,,,,,,,,,,,,,,SixTONES,SixTONES,111317,2183,かんたん：3むずかしい：5げきむず：0,,,30046.2,,0,,,,,,,2024/04/29,リリース,Imitation Rain,youtube_api,0.0,"[""ポップス""]",10011110,pTh-ncw31ZA,SixTONES - Imitation Rain [YouTube Ver.],65590838,,
